"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x14686696","x1067370027584798720",2018-11-27 10:50:20,"Ziggywag","Thousands Of Caravan Migrants Line Up For Food In Tijuana – No Women Or Children In Sight (Video) - Tea Party News https://t.co/4nNKutFmIK","Twitter Web Client",138,,,,FALSE,FALSE,0,0,,,"teaparty.org/thousands-cara…","https://t.co/4nNKutFmIK","https://www.teaparty.org/thousands-caravan-migrants-line-food-tijuana-no-women-children-sight-video-334840/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1067370027584798720","MAGA Terri Dell🇺🇸","Monticello, NY","Rock Chick extraordinaire! Trump supporter Real Estate #MAGA #KAG r/The_Donald 💯#Deplorable","https://t.co/A5PhzMawTx",FALSE,2435,1339,128,37958,5640,2008-05-07 14:03:48,FALSE,"https://t.co/A5PhzMawTx","http://www.myspace.com/sweeetangelbaby1","en","https://pbs.twimg.com/profile_banners/14686696/1358947635","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1024620269367906304/G2-dcoCk_normal.jpg"
"x75541946","x1079983711087722496",2019-01-01 06:12:36,"LaraLeaTrump","Happy New Year! Six more years of @realDonaldTrump left to save America... 🥳","Twitter for iPhone",90,,,,FALSE,TRUE,0,6604,,,,,,,,,,,,,,"x17685258 x25073877","parscale realDonaldTrump","en",,,,,,,,,,,,,,,,"x1079916013385408513","Happy New Year! Six more years of @realDonaldTrump left to save America... 🥳",2019-01-01 01:43:36,"Twitter for iPhone",26123,6604,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1079983711087722496","Lara Trump","New York City","NC girl in NYC #MAGA","https://t.co/XjVAWvUQuR",FALSE,483803,474,1586,3184,5416,2009-09-19 12:49:26,TRUE,"https://t.co/XjVAWvUQuR","http://www.donaldjtrump.com","en","https://pbs.twimg.com/profile_banners/75541946/1535755233","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1035658620246077440/ZDmmMCxQ_normal.jpg"
"x3314758074","x1085382004860964864",2019-01-16 03:43:30,"Trump_Videos","@SenateGOP What the hell is wrong with you guys - you're killing me https://t.co/PktCZ9jBfq","Twitter Web Client",67,,"x14344823","SenateGOP",FALSE,FALSE,1,0,,,"twitter.com/WegeSusanne/st…","https://t.co/PktCZ9jBfq","https://twitter.com/WegeSusanne/status/1085369512596189184",,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085382004860964864","Super Elite Nationalist #MAGA","United States","Trump Supporter 100% MAGA
followed by: Lou Dobbs, and Sean Hannity","https://t.co/EyU3jmF4qI",FALSE,86789,20093,351,20313,34294,2015-08-14 06:45:07,FALSE,"https://t.co/EyU3jmF4qI","http://bethstill.cerule.com","en","https://pbs.twimg.com/profile_banners/3314758074/1539103541","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1012146492361109504/nzojWbpD_normal.jpg"
"x102334464","x1084248617798520832",2019-01-13 00:39:49,"TotalKravMaga","@NikkiLeeWork That’s a mature looking pic. You wear it well 😎👍🏽❤️","Twitter for iPhone",51,"x1082077105045807105","x60370842","NikkiLeeWork",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x60370842","NikkiLeeWork","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/5920617d1ffb17a1.json","Stoke Mandeville","Stoke Mandeville, England","city","United Kingdom","GB","NA NA","NA NA","-0.80006 -0.7702709 -0.7702709 -0.80006 51.7804003 51.7804003 51.797936 51.797936","https://twitter.com/NA/status/1084248617798520832","Nick Maison","West London & Thames Valley","Founder of Total Krav Maga & Krav Wear. Self Defence Professional & Consultant, 18 Weekly Classes - Film Fight Choreographer & Screen Combat Actor 👊🏽😎","https://t.co/iGEv02N7Hr",FALSE,2374,131,25,3224,1205,2010-01-06 10:28:59,FALSE,"https://t.co/iGEv02N7Hr","http://www.totalkravmaga.com","en","https://pbs.twimg.com/profile_banners/102334464/1509648529","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/783470461715898368/WFUWkl-3_normal.jpg"
"x63291287","x1085684182695755777",2019-01-16 23:44:14,"staceydash","@BrooksieMD @freedom_moates What was it?","Twitter for iPhone",12,"x1085561586872389632","x331273875","BrooksieMD",FALSE,FALSE,3,0,,,,,,,,,,,,,,"x331273875 x983483059428261889","BrooksieMD freedom_moates","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085684182695755777","Stacey Dash","Los Angeles via South Bronx","Republican • Supporter of Veterans 🇺🇸 • RTs are not necessarily endorsements.  Christian Wife #WWG1WGA #MAGA ⚔️🦋",,FALSE,570549,1334,4128,26261,10899,2009-08-05 23:14:30,TRUE,,,"en","https://pbs.twimg.com/profile_banners/63291287/1521593220","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/978836217331625986/idGdE0am_normal.jpg"
"x183341606","x1083844795070599170",2019-01-11 21:55:10,"ChasKravMaga","Remember when @jormataccone tried to discredit a Black sexual assault survivor? Never forget. 
Black womens bodies matter. Solidarity is not just for white people.

@terrycrews @_jessicabarth_ @TaranaBurke @Alyssa_Milano @Blackamazon @ReignOfApril @IWriteAllDay_ https://t.co/7BYN6WSq6l","Twitter for iPhone",140,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x91790523 x1238016421","moorishidle jormataccone","en",,,,,,,,,,,,,,,,"x1083791384253845504","Remember when @jormataccone tried to discredit a Black sexual assault survivor? Never forget. 
Black womens bodies matter. Solidarity is not just for white people.

@terrycrews @_jessicabarth_ @TaranaBurke @Alyssa_Milano @Blackamazon @ReignOfApril @IWriteAllDay_ https://t.co/7BYN6WSq6l",2019-01-11 18:22:56,"Twitter Lite",13,6,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1083844795070599170","Charleston Krav Maga","Charleston, South Carolina","We are South Carolina's ONLY Certified System of Krav Maga, Jiu Jitsu, and MMA.  Home of UFC Fighter Rafaello Oliveira.  Real Training, Real Results!","http://t.co/osEwGremGs",FALSE,1668,1089,14,3176,1268,2010-08-26 19:30:46,FALSE,"http://t.co/osEwGremGs","http://www.CharlestonKravMaga.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1213926872/th_awesomeness3_normal.jpg"
"x114263965","x1085621612248879104",2019-01-16 19:35:36,"Steve_Maga","Last Sunday's game was the halfway mark of the #Raptors905 season, so I caught up with assistant coach @coachkissi to chat about his transition into the G League from U Sports and how the year is going so far: 

🔗 https://t.co/1CHJgwS4Y0 #onpoint https://t.co/rvbejlCk1V","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,"Raptors905",,,,,,,,,,,,,"x15012478 x2266906687","trungho coachkissi","en",,,,,,,,,,,,,,,,"x1085537905970417665","Last Sunday's game was the halfway mark of the #Raptors905 season, so I caught up with assistant coach @coachkissi to chat about his transition into the G League from U Sports and how the year is going so far: 

🔗 https://t.co/1CHJgwS4Y0 #onpoint https://t.co/rvbejlCk1V",2019-01-16 14:02:59,"Twitter Web Client",14,5,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085621612248879104","Maga Basketball","Hamilton, Ontario","Coach & Lead Skill Developer @ Maga Basketball & Department Head, HPE/Co-Instructional, Father, Husband, Son, Brother. https://t.co/9qKhEE3v1p","https://t.co/9qKhEE3v1p",FALSE,1111,1202,7,4331,4784,2010-02-14 19:24:08,FALSE,"https://t.co/9qKhEE3v1p","http://www.magabasketball.com","en","https://pbs.twimg.com/profile_banners/114263965/1408242648","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000624747358/f1de30cb7e43fad1cda8e51b1981d59a_normal.jpeg"
"x31449336","x1085559748802633728",2019-01-16 15:29:47,"KMDetroit","WELCOME TO KMD:) your home away from home 🏡 message us for a free trial class today!!!","Facebook",86,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085559748802633728","Krav Maga Detroit","Troy, MI","Metro Detroit's premiere Krav Maga training center. Krav Maga, kickboxing, fight club, yoga, weight training and conditioning. 248.688.9501","https://t.co/7sU00GTDkX",FALSE,1366,376,11,1564,30,2009-04-15 16:36:47,FALSE,"https://t.co/7sU00GTDkX","http://www.kravmagadetroit.com","en","https://pbs.twimg.com/profile_banners/31449336/1485108450","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/555051673857425408/93lxjH9S_normal.png"
"x305048248","x1078490569511456769",2018-12-28 03:19:23,"kravmagajourney","Enjoying the winter break but itching to punch and kick some pads!!","Twitter for Android",67,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1078490569511456769","Krav Maga Journey","New England, USA","This is my journey through Krav Maga, from day one through Black Belt...and beyond.
https://t.co/FKGA1CqpgI","http://t.co/t4LHzZ8sgY",FALSE,2832,718,21,1742,159,2011-05-25 15:11:39,FALSE,"http://t.co/t4LHzZ8sgY","http://www.kravmagajourney.com","en","https://pbs.twimg.com/profile_banners/305048248/1422453135","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/560434083822440448/Ycy99UPu_normal.jpeg"
"x506869952","x1085661354659262465",2019-01-16 22:13:32,"TheWall2019","It is becoming more and more obvious that the Radical Democrats are a Party of open borders and crime. They want nothing to do with the major Humanitarian Crisis on our Southern Border. #2020!","Twitter for Android",140,,,,FALSE,TRUE,0,32570,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,"x1085519375224983552","It is becoming more and more obvious that the Radical Democrats are a Party of open borders and crime. They want nothing to do with the major Humanitarian Crisis on our Southern Border. #2020!",2019-01-16 12:49:21,"Twitter for iPhone",129541,32570,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085661354659262465","#MAGA: How Donald Trump Will Save America","United States","#AmericaFirst 🇺🇸 #Christian🕇 #Conservative #CCOT #NRA #ProLife  #Military #MAGA #BuildTheWall #TakeAStandNotAKnee","https://t.co/EmJRCGsiLv",FALSE,7056,4542,50,6537,2501,2012-02-28 04:21:32,FALSE,"https://t.co/EmJRCGsiLv","https://www.amazon.com/dp/B06XVMKB4B/ref=cm_sw_r_cp_awdb_sd7cAb51S2JTD","en","https://pbs.twimg.com/profile_banners/506869952/1490752145","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1047605886586429440/na84Znj8_normal.jpg"
"x31905388","x1085289146602668032",2019-01-15 21:34:30,"MagaDesignInc","Great night discussing “No” and how we can handle that in our organizations. @DT_DC @MagaDesignInc Thank you for everyone who came out https://t.co/sgctR6OcvV","Twitter Web Client",140,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,"x1055167534519984129 x369325329 x31905388","leadersforgood DT_DC MagaDesignInc","en",,,,,,,,,,,,,,,,"x1082652189305249799","Great night discussing “No” and how we can handle that in our organizations. @DT_DC @MagaDesignInc Thank you for everyone who came out https://t.co/sgctR6OcvV",2019-01-08 14:56:11,"Twitter for iPhone",2,4,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085289146602668032","Maga Design, Inc.","District of Columbia, USA","Maga Design is an award-winning visual strategy firm that brings clarity to complexity. We are designers, strategists, and idea architects.

We are #EverCurious","http://t.co/vCCHk95HSO",FALSE,977,953,71,1204,447,2009-04-16 15:41:29,FALSE,"http://t.co/vCCHk95HSO","http://magadesign.com","en","https://pbs.twimg.com/profile_banners/31905388/1487039427","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/740581642549395456/JCuwzLWo_normal.jpg"
"x490855235","x1085604599724167169",2019-01-16 18:28:00,"MAGA_Capper","NHL 🔒LOCK SENT TO CLIENTS 

LETS ROLL🚂💰💰💰💰💰","Twitter Web Client",43,,,,FALSE,FALSE,9,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085604599724167169","MAGA_Capper (51-11)","","#PATRIOT 🇺🇸#SPORTSBETTOR🇺🇸#WINNER🇺🇸 #MAGA 🇺🇸#TRUMP🇺🇸 #WWG1WGA🇺🇸 FOLLOW THE #CASHTRAIN🚂💰💰💰",,FALSE,7061,2853,7,233,286,2012-02-13 00:09:00,FALSE,,,"en","https://pbs.twimg.com/profile_banners/490855235/1546465052","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1060565850640379905/1Xa6lXNh_normal.jpg"
"x118495852","x1085660567719694336",2019-01-16 22:10:24,"RadioMaga","Yay @rhiann0n! Former Performance Criticism Training Program participant, now @GeneratorTO Company Collaborator! https://t.co/dPeMXvHwVW","Twitter Web Client",136,,,,FALSE,FALSE,3,1,,,"generatorto.com/resident-compa…","https://t.co/dPeMXvHwVW","http://generatorto.com/resident-companies-company-collaborators",,,,,,,,,"x2505499321 x493562128","Rhiann0n GeneratorTO","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085660567719694336","Carly Maga","Toronto, Ontario","@TorontoStar/@cbcradioq theatre critic. Canadian Theatre Critics Ass. Pres. Toronto Theatre Critics Awards Pres. Horror fan. Apologies for staring at your dog.",,FALSE,2179,955,93,8879,1789,2010-02-28 21:36:15,FALSE,,,"en","https://pbs.twimg.com/profile_banners/118495852/1418420240","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1979972238/beady_eye_normal.jpg"
"x187059615","x1085691400962887680",2019-01-17 00:12:55,"EthanVanSciver","@EthanVanSciver There is probably very little EVS &amp; I would agree on in terms of Lucasfilm, Disney, etc. His views on the business side of Comics is usually spot on, either way, calls for violence are NEVER the answer. On some level, we’re all fans. Debate should be civil or both sides lose.","Twitter for iPad",144,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,"x956321872047689730 x187059615","outerrimshow EthanVanSciver","en",,,,,,,,,,,,,,,,"x1085691224055521281","@EthanVanSciver There is probably very little EVS &amp; I would agree on in terms of Lucasfilm, Disney, etc. His views on the business side of Comics is usually spot on, either way, calls for violence are NEVER the answer. On some level, we’re all fans. Debate should be civil or both sides lose.",2019-01-17 00:12:13,"Twitter for iPhone",22,3,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085691400962887680","Ethan Van Sciver","New Jersey","CYBERFROG Artist, Star Wars Critic, illustrator for Jordan Peterson, ComicArtistPro Secrets on YouTube. ALL CAPS COMICS, #MAGA, COMICSGATE IN A NUTSHELL","https://t.co/Lu7CxFkMzt",FALSE,32824,1053,469,30358,33587,2010-09-05 04:08:38,TRUE,"https://t.co/Lu7CxFkMzt","https://www.youtube.com/channel/UCp8nOGQKLpFhtoIOOUVK40g","en","https://pbs.twimg.com/profile_banners/187059615/1543173780","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1080819683190820865/YTDsAAeZ_normal.jpg"
"x71857421","x1085633819754012672",2019-01-16 20:24:07,"EliteTraining01","Our Krav Maga and Grappling classes just got better! Come train with us! 
https://t.co/ZBhktM5fQE — at Elite Krav Maga Training &amp; Fitness https://t.co/lZOZ06tH82","Facebook",165,,,,FALSE,FALSE,0,0,,,"Elitekravmagatraining.com facebook.com/109036918166/p…","https://t.co/ZBhktM5fQE https://t.co/lZOZ06tH82","http://Elitekravmagatraining.com https://www.facebook.com/109036918166/posts/10156380730013167/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085633819754012672","EliteKravMagaFit"," Bryn Mawr/Newtown Square","We offer Krav Maga, Personal Fitness Training, Sports Performance, Team Training and Fire Fighter Fitness!","https://t.co/mAx8XAWKlR",FALSE,990,1096,27,7014,1918,2009-09-05 18:07:56,FALSE,"https://t.co/mAx8XAWKlR","http://elitekravmagatraining.com","en","https://pbs.twimg.com/profile_banners/71857421/1470184576","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/886729888564224000/XLAx-zJM_normal.jpg"
"x57172376","x1075444724201250816",2018-12-19 17:36:17,"IsraeliKravMaga","Wow the pettiness, politics, jealousy, and outright bullying of the bjj world. Any thoughts... https://t.co/jcJsVVscTJ","Twitter for iPhone",94,,,,FALSE,FALSE,2,0,,,"twitter.com/JitsuWorld/sta…","https://t.co/jcJsVVscTJ","https://twitter.com/JitsuWorld/status/1075172836728160257",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1075444724201250816","ISRAELI KRAV MAGA","ISRAEL / USA","(IKMA) Israeli Krav Maga Association",,FALSE,2854,164,20,290,225,2009-07-15 23:26:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/57172376/1491969338","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/623942065773121536/uqPjyIZj_normal.jpg"
"x3385121308","x1055297148374409217",2018-10-25 03:17:01,"FloridaMAGA","Something I don’t understand: 

When atheists mock Christians for telling people they’re praying for them, but then turn around and say they’re “sending good vibes.” 

Are good vibes a thing? How? Where? How do I send my vibes to you?

🤔🤔🤔🤔🤔🤔","Twitter for iPhone",140,,,,FALSE,TRUE,0,330,,,,,,,,,,,,,,"x411590433","ItsGoneAwry","en",,,,,,,,,,,,,,,,"x1054933663367028736","Something I don’t understand: 

When atheists mock Christians for telling people they’re praying for them, but then turn around and say they’re “sending good vibes.” 

Are good vibes a thing? How? Where? How do I send my vibes to you?

🤔🤔🤔🤔🤔🤔",2018-10-24 03:12:39,"Twitter for iPhone",1846,330,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1055297148374409217","Florida MAGA","Palm Beach Gardens, FL","White House #Friend #MAGA follow @realdonaldtrump WIN 2020 ...","https://t.co/NgUd6eRpNj",FALSE,1044,74,13,290,265,2015-07-20 22:17:51,FALSE,"https://t.co/NgUd6eRpNj","http://whitehouse.gov","en","https://pbs.twimg.com/profile_banners/3385121308/1521560848","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/975536675769040896/iqjvJOnW_normal.jpg"
