"","listing_id","id","date","reviewer_id","reviewer_name","comments","city"
"5485",21884693,324134301,2018-09-16,72929847,"PrincessRehema","Nice and clean , exactly like the pictures","Rhode Island"
"5486",13259236,299759005,2018-07-31,26697209,"Peggy","Perfect quiet location slightly off the beaten path, but a 10-15 minute walk to everything. The place is nice and clean with all you may need except little creamers for the coffee.","Rhode Island"
"5487",8614695,270901244,2018-05-30,35789260,"Megan","This place was perfect. Had such an amazing view with a perfect location. Ted was such a great host and responsive to all my questions, he also helped me with getting a yoga class and providing suggestions of things to do around town. I can’t wait to go back and stay again :)","Rhode Island"
"5488",12643661,331017060,2018-10-01,8002804,"Lauren&Andrew","This Airbnb was SO clean! It was also incredibly cozy. The extra blankets were great. The bottle of wine waiting was such a nice touch. The towels were wonderful quality and smelled very good. Keurig cups provided as well as essential toiletries! Everything was seamless!","Rhode Island"
"5489",27057569,306433908,2018-08-12,60760739,"Reg","Perfect place for the price!","Rhode Island"
"5490",27325894,347648092,2018-11-11,1036332,"Lauren & Joe","Our second stay here. We love it. It’s perfect for two people. We can bring our dog and take her to the beach. Definitely will be back. Thank you!","Rhode Island"
"5491",12706491,342313836,2018-10-28,100895138,"Martin","Our stay at Joan apartment was great and very smooth. Everything is in excellent condition and she leave some food for our arrival! i recommend","Rhode Island"
"5492",16765451,275199921,2018-06-10,112755106,"Jenny","Can't beat this value! Right at Bowen's Wharf. Friendly, helpful staff. It's a shared bathroom situation and you should know that going in.  Cute and clean little rooms with a window AC unit that drowned out the street noise. Went for one night, and it worked out perfectly and would go again!","Rhode Island"
"5493",14991597,336720693,2018-10-14,109046713,"Jonathan","Convenient location to all of Newport's bars and restaurants, and Bowen's Wharf. Sharon was responsive and helpful. Free parking too!","Rhode Island"
"5494",3693106,303953544,2018-08-08,99272296,"Emily","We had a great time in Newport. Chauncey’s place was perfectly located—a short walk to bars and restaurants.  Chauncey’s father met us as soon as we arrived and was very hospitable throughout our stay.  We had our choice of three bedrooms which was pretty cool.  The place was clean and the bathroom had great amenities.  There was no A/C which was a little rough in August but we used both fans and that worked.   Chauncey’s responses to any questions we had were super quick and he was very understanding about an issue we
ran into during our stay.  Thank you to both Chauncey and his father!","Rhode Island"
"5495",16547584,318410524,2018-09-03,163369247,"Eric","Chutema’s place is clean, close to excellent restaurants, historic streets, and right next door to a great coffee house. Perfect for our 4 night stay in Providence!","Rhode Island"
"5496",24427242,327222053,2018-09-23,120372668,"David",".","Rhode Island"
"5497",19994154,257024597,2018-04-24,10029107,"Marc","Drew is a great host with a very nice spot near the entrance to the cliff walk, close to town and beach.","Rhode Island"
"5498",1403594,251838955,2018-04-08,72703694,"Alexander","A wonderful home riddled with character and nestled on edge of a lake, this abode is the perfect end to a day filled with the hustle and bustle of adventure. We stayed in the Peonies room which was just a delight! 20 minutes from providence, and 30-40 from Newport this was the perfect option right in the middle of exploring and hanging out with friends. Highly recommend! Perhaps the best part is the puppy, Caroline, who is a bundle of energy as golden doodles are wont to be. Excellent communication, great homemade food, and amenable to guest needs, this was simply a Great stay!","Rhode Island"
"5499",18835704,266206907,2018-05-19,68839474,"Kimberly","Awesome location walking distance to the beach and cliff walk. Clean and spacious. Would definitely stay again!","Rhode Island"
"5500",22534045,334200122,2018-10-08,10744635,"Kristen","Yordanka and Benjamin were extremely responsive and very accommodating - even provided a pack and play for the little one! Unfortunately the toddler crib was broken, so we couldn’t use. Overall, the place was an ok value - the size was quite spacious and in a good location. It was a little tricky to find - a number marker at the road would help. Biggest opportunities to improve were that there were lots of bugs inside, and even more attention to detail in cleaning (eg upon arrival, dishes were dirty in dishwasher and most surfaces had to be wiped down, ceiling fan was very dusty), and fix crib. Thanks!","Rhode Island"
"5501",8322190,335550457,2018-10-12,74633701,"Kimberly","Janet & John we’re the perfect hosts. I enjoyed chatting with Janet over morning coffee. The room was comfy and everything reminded me of a home away from home.","Rhode Island"
"5502",11342674,319913047,2018-09-07,114578189,"Marrium","nice place. will recommend.","Rhode Island"
"5503",21544733,312013823,2018-08-22,80069352,"Karen","Steve's place was the perfect spot for me....away from the craziness of the city but yet just a hop and a skip to LOTS of cool places:  Mystic Harbor and Museum, Newport (Oh, wow!), New Bedford, Wickford, Providence and so much more.  5 minutes and you're on I-95.  15 minutes and you're on the Fast Ferry to Martha's Vineyard.  What more could you want?!  
Steve is an excellent host.  He is attentive and always helpful, but not overbearing at all.  It was a great choice for me.","Rhode Island"
"5504",19185160,226588775,2018-01-11,5405634,"Ajay","Yet another great stay. Will keep booking with Yemi.","Rhode Island"
"5505",18699639,302524044,2018-08-05,7990852,"Ingrid","Michele's place was awesome! Very comfortable for 3 people to stay in, with a comfy bed and a comfy futon. Michele left a ton of snacks for us, which is awesome after getting back late from a wedding one night :). Great location to the Narragansett Beach and Newport.","Rhode Island"
"5506",22229401,240900343,2018-03-06,25035493,"Tim","Highly recommend!","Rhode Island"
"5507",22229401,340380895,2018-10-23,13833347,"Katherine","Michael's house was conveniently located, easy to find, easy to access, and reasonably comfortable. Communication with Michael prior to our visit was prompt and clear- we did not see much.of him during our stay but he was helpful when we needed it. The apartment was on the very cold side but Michael was quick to offer a solution and allowed us to borrow a space heater which solved that problem. Seeing as we were out all day the only time the cold was an issue was at night and in the morning. Overall we enjoyed our stay.","Rhode Island"
"5508",9934711,236203113,2018-02-18,4624084,"Marcel","Chris is such a nice guy, he gets back to you super quick! The house is amazing it has a hot tub in the garage which was great cause it’s freezing outside. The home is HUGE, you might want to bring walker talkies haha. The home was extremely clean. Would definitely stay again.","Rhode Island"
"5509",28133444,334272111,2018-10-08,153965681,"Craig","My family and I stayed at Gary’s Place for the weekend of the Newport Half & Full Marathon this year. This house is very clean and all 5 bedrooms are good size with either a king or queen bed in them. There was plenty of room for everyone and it worked out perfect for our needs. I would definitely stay here again if we run next year. Thanks Gary.","Rhode Island"
"5510",3378723,283337492,2018-06-29,176088393,"Greg","GREAT HOST AND BEAUTIFUL HOME. YOU WILL NOT FIND A BETTER HOST OR ACCOMIDATIONS. WOULD STAY AGAIN. IF HER HOME IS AVAILABLE YOU BETTER BOOK HERE.","Rhode Island"
"5511",6757919,282551148,2018-06-27,70019880,"Sarah","Beautiful home!","Rhode Island"
"5512",4710607,260062017,2018-05-03,83140039,"Joshua","Nice place good value good location","Rhode Island"
"5513",15022576,333643318,2018-10-07,41217576,"Carolyn","Recently came to Newport for a weekend with 4 friends. The space is the third floor of a gigantic mansion. The space was clean and the beds were comfortable. The mansion is in a good location for the downtown area that had bars and things to do. Would come back.","Rhode Island"
"5514",14770923,254431972,2018-04-16,38090912,"Spencer","Host is very helpful and a great communicator. House is gorgeous -- brand new remodeling, plenty of space, well decorated, cozy feeling. Location is close to mansion museums, downtown and beaches. Great place to stay when visiting Newport.","Rhode Island"
"5515",6376056,336646378,2018-10-14,103725073,"Sara","Spectacular location, friendly and helpful hosts; easy check in, very clean, stylish, and quaint. Perfect vacation home feel!","Rhode Island"
"5516",6784360,281329367,2018-06-24,123351801,"Amanda","Michael and his family were extremely hospitable. Their house is huge and it felt like we had our own private wing to ourselves. The room itself was very clean, very spacious, and beautifully decorated. Our hosts were quick to answer any questions we had, and even offered suggestions on local restaurants to eat and places to explore. There are so many unique and delicious restaurants near by, and the walk to downtown truly is only 15 minutes! I would highly recommend this Airbnb to anyone who is traveling to Providence :)","Rhode Island"
"5517",7514715,305622636,2018-08-11,106125526,"Kyle","Beautiful place in a great central location. Not far from beach or from any stores you may need! The chickens and the back yard area were great and nice to have so much space! Highly recommended for anyone in the future!","Rhode Island"
"5518",23426486,259190600,2018-04-30,179368703,"Emily Julie I","The spot was beautiful ! The only probably we had was with the tv but really that didn’t matter ! Would definitely  come back !","Rhode Island"
"5519",19649186,318335444,2018-09-03,68072672,"Anjali","Our stay at Claire’s Airbnb was great.  It’s located very close to the water/a street of very cute restaurants.  We had a wonderful relaxing time.","Rhode Island"
"5520",9027668,333029782,2018-10-06,71754538,"Leah","Amazing Airbnb! Totally recommend.","Rhode Island"
"5521",17134663,294830160,2018-07-22,63894019,"Paul","Excellent apartment just brief walk from the main nightlife in Newport.  Sharon was extremely helpful and always got back to me quickly.  Great place to stay with an awesome host.","Rhode Island"
"5522",12093488,305001977,2018-08-10,150875777,"Pete","Jay is a fantastic host, his apartment is cozy, and it is within walking distance to just about everything. We would definitely stay with Jay again!","Rhode Island"
"5523",12863658,333750320,2018-10-07,183760263,"Susan","Area was a little sketchy and noisy but reassured by Dawn that area was safe. Dawn was a great hostess!","Rhode Island"
"5524",8614695,255180260,2018-04-19,13714866,"Jim","Ted is a terrific host and his home was exactly as described in the heart of Newport. 

We look forward to staying at Ted’s Home again soon.","Rhode Island"
"5525",17604163,279416127,2018-06-20,183122648,"Liz","Thanks to Cariona for such an amazing stay! Everything about the experience made for a perfect two week vacation. The location was fantastic, the breakfasts were wonderful, the building and grounds were beautiful and the housekeeping staff was friendly, thoughtful, and attentive. The Bellevue staff made our Block Island vacation great!","Rhode Island"
"5526",23652968,277519292,2018-06-16,150287492,"Kendal","Convenient room at a great price!","Rhode Island"
"5527",25641419,307017928,2018-08-13,37781031,"Breanna","Cathy’s home was not only in the perfect location but it was beautiful! The downstairs apartment was very clean and had easy access. Cathy was such a great host and had complementary snacks (such as yogurt, pastries, fruit and water) and cute little touches! The space was perfect for what we needed.","Rhode Island"
"5528",26901639,318275515,2018-09-03,69296183,"Kirti","If you are looking for your perfect Newport retreat, look no further! Frank's home exceeded my expectations! The home is extremely clean, nicely decorated, cozy and has all the amenities you need. He even left a welcome basket for us which was so thoughtful and came in handy! The open concept kitchen/living room made for a great place to hang out. The backyard was a bonus- fire pit, patio furniture, and string lights made for the perfect summer hang out!  Doesn’t get much better than that! The home is in an absolutely perfect location- it's right off of Thames street so a 5 minute walk and you're in the heart of downtown. There are tons of awesome restaurants & bars in the area- Frank left some great recommendations. Frank was quick to respond and extremely accommodating. Thanks for a great stay, we loved Newport!","Rhode Island"
"5529",7992837,264286545,2018-05-13,95142520,"Mallory","This place was amazing, would 100% come back and recommend it to anyone. Walkable to downtown Newport, beautiful space, parking available, and just an overall amazing experience. Stay here!","Rhode Island"
"5530",25267376,347644824,2018-11-11,12848150,"Brian","I traveled to Providence to present at a conference taking place downtown and Anya's place met my needs perfectly. Great stylish space close to everything with all the right touches. Highly recommend.","Rhode Island"
"5531",25828159,345212915,2018-11-04,13660685,"Michael & Molly","This is a great property centrally located in Bristol. It is the perfect spot to feel submerged in local life. There are great cafes and restaurants all in walking distance.
The property was clean and easy to access. We had everything we needed, and Barbara was a pleasure to communicate with. Thanks for having us!","Rhode Island"
"5532",12045972,255748761,2018-04-21,60662102,"Kate","Beautiful, well-appointed space right near the water. Extremely comfortable bed! Lisa was friendly and helpful, and added many nice touches including food and drinks for our arrival. There was a bit of a mixup about our check-in date, but Lisa sorted everything out quickly and generously soon as she was aware of the situation.","Rhode Island"
"5533",3409924,330546007,2018-09-30,713530,"Zac","neat place near cool places and downtown providence; recommended!","Rhode Island"
"5534",27340861,348071077,2018-11-12,116389177,"Willow","Great place to stay!","Rhode Island"
"5535",19019838,348025879,2018-11-12,111672734,"Kayla","Marvin was very hospitable and responsive to messages, he made sure we had everything we needed for our short stay in his home!","Rhode Island"
"5536",13863437,294962190,2018-07-22,97502119,"Dakota","Cozy, private, and accommodating, this location is great if your planning to drive in the area. There is a small spot for guest parking, and that allows you the option of driving and exploring the area, or leaving the car behind to take the town by foot. All available amenities operated to satisfaction.","Rhode Island"
"5537",3693106,254402737,2018-04-16,6138517,"Erika","Very clean and accommodating, Chauncey’s father was super kind and hospitable.  Was pleasantly surprised they had toiletries; saved me a trip to the local store just for shampoo. Nice place to stay if just passing through or trying to stay within a budget.","Rhode Island"
"5538",27990741,320326049,2018-09-08,50283821,"Ben","Great place to stay! Everything was updated, clean and quiet. Fruit, bagels, juice, coffee, WiFi, tv (bring an amazon fire stick or roku to plug right into the tv! ) were all included. 

You’re about 45 minutes from Newport (in the off-season when we went at least) and about 20 minutes from Newport. We went to the #1 rated restaurant in providence called Los Andes and it was amazing. Only 15 minutes from the house.  And in Newport you can buy a 5 mansion tour and split them up into two different days. The Cliff Walk is an amazing hike along the water while getting to see all the mansions along the way. Easton’s beach also has some good lobster rolls and clam chowder and the beach is clean and relaxing.

Anyway, this was a great house to stay at in between Providence and Newport and I’d definitely recommend for a nice 4-5 day weekend trip!","Rhode Island"
"5539",5453075,302417841,2018-08-05,51537798,"Ruth","Beautiful boat house, very clean and comfortable and great location. Can be noisy at night due to the “hot club” and “whiskeys”, but ideal if you are planning on staying out late and hang out with friends.","Rhode Island"
"5540",19606070,264227598,2018-05-13,167768802,"Gina","We just recently stayed at this home for a bachelorette party. The main issue we had was with all the appliances. The fridge was turned up to 40 degrees and we didn’t realize this until we checked the fridge later and realized none of our food was cold. The fridge also isn’t hooked up to a water line so there was no ice.  The grill that is pictured is not the grill that is actually at the house. The grill that is actually at the home has a handle that is falling off. When we went to turn the grill on, half of it didn’t light. The toaster was too small to fit regular sized bagels and the oven didn’t seem to heat up food appropriately. The faucet on the sink was also falling off. Other then the appliance issues it was a good place to stay. The beds were neatly made and the sheets were clean. There were only two rolls of toilet paper so we had to go out and buy some. Very close to downtown about a 5 min drive. Great place for a short stay if you don’t plan on cooking.","Rhode Island"
"5541",18784911,344409115,2018-11-03,83801076,"Lynne","Great location, very clean, comfortable space.  Quick communications and very accommodating on changes to check in time.","Rhode Island"
"5542",26426742,300203797,2018-08-01,136093054,"Nick","Nice, clean space in a convenient location.","Rhode Island"
"5543",5744697,291882399,2018-07-16,137331917,"Catherine","This big old mini mansion was the perfect location for our overnight stay.  The room was extra extra large, and this was one of the smaller rooms!  Breakfast was perfect overlooking the hummingbird feeders in the garden.  Everything we wanted to see was within walking distance.  We even felt more than safe walking home from downtown late at night.  Just wish I had brought my bathing suit to enjoy a quick swim in the pool.  I would definitely recommend this place.  Our host Lorraine was a delight with a wealth of information about Newport.  Thank you!","Rhode Island"
"5544",24066562,269605614,2018-05-27,120214806,"Aaron","A lovely home, with plenty of space and comfortable living areas!","Rhode Island"
"5545",26306400,321945679,2018-09-11,127985317,"Daniel","Great stay","Rhode Island"
"5546",18036799,309678517,2018-08-18,208548728,"Elizabeth","This house was so cute and in a wonderful location, right next to the water. Joyce was a great host and made sure we had everything we needed for our stay.","Rhode Island"
"5547",13124454,266694393,2018-05-20,185530230,"Eve","Clean , good location , wine/water was a nice touch","Rhode Island"
"5548",27505315,332547391,2018-10-05,169639842,"Emily","Derek was very good with communication leading up to our one-night stay. The AirBnB is in a great location for people visiting Providence for either Brown or RISD. It is in a cute old apartment building halfway up the hill to the Brown campus and right up the street from a pretty good Korean/Japanese restaurant. Whole Foods is about a ten-fifteen minute walk up a very nice street.

The apartment is comprised of a small living room, bedroom, bathroom, and kitchen. We liked the kitchen the best--this is a good AirBnB for people intending to make food during their stay. The living room and bedroom were fine, as shown in the photos. 

This may just be about my own taste, but we did not feel that the utmost efforts had been made to prepare the apartment for our stay. Small details, such as un-emptied trash in the kitchen and toothbrushes on the sink, made us feel as though were were invading a little bit. I have usually stayed in AirBnBs that are more neutral in terms of personal stuff lying around. Of course they are not meant to be hotel rooms, but I thought it was worth noting.","Rhode Island"
"5549",574490,276059649,2018-06-12,133842222,"Elfaeya","Charlotte is a lovely and gracious host and human; it was a pleasure meeting her and staying in her home! The room itself was spacious and clean and comfortable, and offered all the amenities promised and met all of our needs. Charlotte was also helpful in providing local tips, in addition to the copious travel literature provided in the room. We will certainly be back. Thank you, Charlotte, you’re a gem!","Rhode Island"
"5550",12322615,281167129,2018-06-24,197360286,"Adelaide","Sam was very helpful in allowing me to check in early. The rooms are spacious and it was overall a very nice stay.","Rhode Island"
"5551",24781847,308007268,2018-08-15,75118739,"Lisa","What a fun place! Close to beaches and excellent fishing, which we did both of. All the amenities were a welcome sight, including beach towels, chairs, and snacks. It’s small, but the layout allows for privacy (two teens and two parents!)","Rhode Island"
"5552",26426742,298681480,2018-07-29,56481524,"Niki","Clean & stylish place! Great stay on Federal Hill right by cute Italian restaurants.","Rhode Island"
"5553",15116214,278706918,2018-06-18,1532590,"Tom","After almost 100 AirBnb rentals I have to say that Michelle is the absolute most hospitable host. Her beautiful, cozy home is yours while you are there with so many great touches like a gorgeous backyard, wonderful neighborhood and well-equipped kitchen. Check-in/check-out could not have been easier. Close to everything from Newport to Providence, I highly recommend this property.","Rhode Island"
"5554",20448711,281764324,2018-06-25,96870693,"Peggy","House is comfortable !","Rhode Island"
"5555",25166997,312022531,2018-08-22,41720061,"Daniel","Place is as advertised. Ryan does respond quickly and seems to care about his property.  Great location, walk to everything in Newport. Quick 5 minute drive to Gooseberry Beach.  A broom would be nice and there is some weird light in the back that you can see from bedroom at times during the night.  Would stay here again!","Rhode Island"
"5556",20826492,238371139,2018-02-25,66981445,"Lorenzo","Incredible stay. Wonderful host.
Also clyde is the best dog in the planet","Rhode Island"
"5557",20320299,338477053,2018-10-19,19193363,"Pamela","James place is correctly advertised as perfect. It’s got everything you need in a comfortable space in a safe neighborhood close to everything. Exceeds expectations.","Rhode Island"
"5558",20000296,270851923,2018-05-30,192158278,"Mickala","Honestly this place is amazing","Rhode Island"
"5559",17715711,223598678,2018-01-01,127238244,"Sarah","Karen's apartment was located perfectly to access downtown Newport! The apartment was spacious and perfect for two couples to stay there. Karen was very helpful, especially when the weather through a wrench in the plans. Will definitely be back to Newport, and will look to stay at one of Karen's properties first!","Rhode Island"
"5560",21566945,269620108,2018-05-27,173074018,"Michael","Great space close to everything and perfect place to spend a weekend in Newport!","Rhode Island"
"5561",7732955,337497281,2018-10-16,152363675,"Cece","Richard and Donna were friendly and informative.  The apartment was very clean with cute antiques and location was great.  Bathrooms were a bit tight.","Rhode Island"
"5562",23994620,291210517,2018-07-15,101127851,"Rose","This is a cozy place to stay and Malinda is a wonderful host. Her breakfast is super yummy and the bed is very comfortable.","Rhode Island"
"5563",14374823,340316670,2018-10-23,194575490,"Kelli","Enjoyed our stay at Katie's.  Great location!  Accommodation for late arrival and all communication was quick and easy.","Rhode Island"
"5564",8969424,276378877,2018-06-13,192376626,"Annelise","Comfortable accommodations in a very lovely spot overlooking the water.","Rhode Island"
"5565",425434,306492802,2018-08-12,68091415,"Michele","Beautiful, bright, very clean, and comfortable room.  Thoughtfully appointed with nice little touches.  Great location, with several restaurants and a bakery within a block or two, and walking distance to downtown and the wharves.  Michael checked in w/us and was very responsive to questions.","Rhode Island"
"5566",4833637,278188543,2018-06-17,117207127,"Kathy","Ron has put a lot of effort and so much of himself into this loft.  It is an eclectic collection that resulted in a wonderful place for the 3 of us to stay.  (me, my husband,  and our 18 year old daughter) We had plenty of room and Ron left plenty of snacks for us. (PS Ron, Elizabeth loved the chocolate. ) We are walkers, so while we first planned to take the local bus to downtown Providence, we ended up walking.  Ron's got a great personality and followed up to make sure we were OK and to see if we needed anything.   We enjoyed our stay immensely.","Rhode Island"
"5567",3709092,336620357,2018-10-14,15135707,"Juan","Very nice place, very convenient location and wonderful hosts. We really enjoyed the time we stayed in this house. We definitely recommend this place!","Rhode Island"
"5568",26499818,336550800,2018-10-14,72890876,"Hannah","Tara's house was perfect for our family weekend in Rhode Island! The house was very clean with comfortable beds and plenty of linens and towels. Basic toiletries were  provided, which was a very welcome touch, along with cooking equipment and supplies. We loved checking out some of Tara's local suggestions. Check in and check out was so smooth and easy. Great location, as well. Would definitely stay again!","Rhode Island"
"5569",23652080,316655692,2018-08-31,75637905,"Pedro","Beautiful Condo right at the heart of the Providence, just steps away from a ton of restaurants and shops. The amenities were amazing and the directions from Alex were clear and concise. Amazing rainfall shower in the bathroom. Thank you for your hospitality.","Rhode Island"
"5570",14530867,278104969,2018-06-17,191357033,"Ronald","The house listed are for the two beds and bath upstairs and the kitchen and downstairs. There is a one bed unit with bath we did not know about until someone showed up to stay there. It was a little weird because we thought it was an office area off limits. We had a great time there because we used the large yard and deck with grill for a family cookout. The shade trees in the back were nice too. I would have rented out the other unit if I was aware of it since it has a bathroom downstairs. The kitchen and living areas were nice. TV was a little tricky and the side door sticks a bit. We met Dan after we checked in and was nice enough to allow my daughter to play with her toys. He had some items to finish but it all worked out.","Rhode Island"
"5571",14715808,285428836,2018-07-03,64806892,"Angela","Our stay with Jane was fantastic. Jane was a very communicative host, friendly, and very welcoming. Check-in was a breeze. Her house is located in a prime area in Middletown and very close to Newport. Super clean and comfortable stay. Jane also provided us with beach chairs and towels which was very handy for our trip to the beaches around the area. She is very thoughtful and we would recommend her place fully!","Rhode Island"
"5572",4143233,307073186,2018-08-13,31826378,"Don","Great location and an outstanding host. Very convenient for visiting Newport as it is central to everything. Jeannine is also very thoughtful and was very accommodating for our needs. One of the best hosts that we have had.","Rhode Island"
"5573",16169842,240672728,2018-03-05,59399228,"Douglas","Loren is a great host. Very friendly and helpful. His place is very large with 3 full bedrooms and very comfortable beds in each. We would come back for sure!","Rhode Island"
"5574",18125717,316594009,2018-08-31,54104127,"Arcadio","What a view!!

My family and I had a great stay here!","Rhode Island"
"5575",21896773,337149643,2018-10-15,219014161,"Bryan","Great host!","Rhode Island"
"5576",14665359,271550036,2018-06-01,182849225,"Samantha","The apartment looked just like the pictures. It was a great stay. There were plenty of pots and pans and silverware — very useful for cooking there. 

Location is slightly difficult for walking to places— would be easier to have a car. But still convenient for ubering.","Rhode Island"
"5577",17604169,297858427,2018-07-28,180591319,"Nicole","The house was so charming and the people made us feel welcome and comfortable. Such a great experience and can’t wait to go back!","Rhode Island"
"5578",18760207,262079720,2018-05-07,150325872,"Julie","DO NOT RENT ANY PROPERTIES FROM THIS HOST!
The total experience was an absolute nightmare.
From the filthy apartment, noise from the tequila bar downstairs, lies from the host about providing the necassary items needed, arguments in the hallway of the apartment from other guests of the host in other apartments, a man trying to break in our apartment at 4 am looking for the host, I don’t honestly know what is the worst part of our stay. The host continuously lied to us and refused to provide what was listed in the listing and made excuses. The apartment was dirty, dusty, had used razor blades in the bathroom sink. It wasn’t ready for us when we arrived at 11 pm despite the check in time being 3 pm. I have never had such a bad experience","Rhode Island"
"5579",12082717,269592512,2018-05-27,94894149,"Amber","Marcia was very sweet and accommodating to my late arrival and checkout. Lovely breakfast in the morning. Had everything you could ask for!","Rhode Island"
"5580",18856343,298566221,2018-07-29,41305066,"Alyssa","Loved this stay at Minli’s place!  I mean - a block from the beach? It was nice and clean, and Minli was very quick to respond- which was greatly appreciated!  Definitely a great find and was a wonderful stay.","Rhode Island"
"5581",27355255,314430859,2018-08-26,207926612,"Kaitlyn","Barbara is so sweet, very helpful and welcoming.  There’s a separate entrance with direct access to the rooms for guests which was nice so we didn’t feel bothersome leaving early or late in the day. The environment was very homey, comfortable and accomodating.  My boyfriend and I stayed for 3 nights and had a wonderful time.","Rhode Island"
"5582",7734177,335941366,2018-10-13,53765799,"Michael","The location is convenient to historic downtown or the Navy base which was perfect for us.  The home itself is an historic home, modern but perhaps in an 80's way.  As is clearly explained, you are sharing the location with other guests.  We were on the second floor which had two bedrooms and a shared bathroom off of the living room of the second floor.  It would be perfect if you were a family needing two rooms (you would need to pay for two) or perhaps traveling with another couple.  We had different guests in the other room both nights of our stay, but they could not have been nicer in our brief interactions.   We liked the ""grab it yourself"" style of the kitchen with coffee, muffins, toast, juice in the morning. It was easy and simple and got us going in the morning.  Walter is very nice and had a map of the area to help us get our bearings; he keeps the place clean and was attentive to what we might need.  Boru is a funky and delicious noodle shop in the nearby downtown and the White Horse Tavern hosted George Washington and can serve you lunch or dinner as well.","Rhode Island"
"5583",20255743,318246908,2018-09-03,59320445,"Ann","Wonderful experience. With a car, easy to get everywhere. The neighbors are friendly, and it is a clean, quiet place to come back to. I will definitely recommend this place to others!","Rhode Island"
"5584",18626058,261595618,2018-05-06,117195209,"Jeanine","Sara is a wonderful host and makes you feel so welcomed into her home. Check in to check out was simple and the beds were very comfortable. We used uber to get around and that was easy also. The home is just as quaint as the pictures. This is a very nice place to stay. Thank you Sara!!","Rhode Island"
"5585",27756341,331397104,2018-10-02,48869291,"Vonzel","great stay. I refer to anyone","Rhode Island"
"5586",21218293,230584498,2018-01-28,12214012,"Margaret","Airo was friendly, responsive, and we felt very comfortable in his space. It was quiet and comfortable. He keeps his space very clean. The room was lovely—large, comfortable. The room has a large-sized TV, though we never put it on. It has interesting angles as it is on the third floor, with windows on three sides.  The parking spot is private and right outside his townhouse. I would definitely stay here again.","Rhode Island"
"5587",21436832,278110169,2018-06-17,52895138,"Kristy","It is a great place to stay with family and great location! Would definitely stay here again!","Rhode Island"
"5588",3378723,290011139,2018-07-13,135577486,"Daniel","I had another great stay at Becky's.  It is the perfect location for me. She has a beautiful place in a nice neighborhood. The room and private bath were both spotless and breakfast was great.","Rhode Island"
"5589",6757919,318808329,2018-09-04,135440547,"Valerie","This old country New England farmhouse is everything you expect and more. Close to beaches, Newport ,RI, and more. The extra enclosed Outdoor shower was a big hit will most of our guest. Everything you need is right there in the house. The country charm and cozy porch could not have been better. A true New England experience. Leigh & Trip were great.","Rhode Island"
"5590",23881927,280143322,2018-06-22,95834786,"Phil","Our stay was wonderful! The room was clean, comfortable and had a great location. Walking distance to beach, restaurants, coffee shops, etc. Highly recommended to anyone staying in the area. It was definitely a place we would come back to!","Rhode Island"
"5591",4429818,270222718,2018-05-28,7353927,"Marc","Clean, spacious, charming, comfortable. It was perfect for our short stay in all dimensions.","Rhode Island"
"5592",20826492,274546240,2018-06-09,2305769,"Gabriel","This is an excellent place to stay in Providence. Nick is a terrific host. Check in very easy. Place sparking clean. All sorts of wonderful touches, like the bathrobes.","Rhode Island"
"5593",18064927,313615439,2018-08-25,157754801,"Helena","Mark und Sonja sind sehr gastfreundlich und hilfsbereit. Mark hat uns leckeres Frühstück gemacht und uns mit viel Tipps für Restaurants und Unternehmungen versorgt. Das kleine Zwei-Bett Zimmer war perfekt für Mutter und Sohn. Sehr empfehlenswert!!","Rhode Island"
"5594",17153338,314948026,2018-08-27,40635875,"Carlye","Wow! This place was even better than we expected! It is huge, very clean, and all bathrooms and kitchen are fully updated. This was a PERFECT location for hosting a rehearsal dinner and getting ready for our wedding! The entire bridal party got dressed and ready here, and it was splendid. Highly recommend!","Rhode Island"
"5595",2875405,327371580,2018-09-23,37276937,"Nick","Great house with plenty of space and beds.  Yard outside had plenty of room.  We had a blast!","Rhode Island"
"5596",21251658,272961965,2018-06-04,70128642,"Taylor","Lili’s House was great for my family! Nice location and beautiful back yard. We did find that quite a bit of kitchenware was missing, which made it difficult to eat at home much. Other than that, everything was very nice.","Rhode Island"
"5597",22175250,294927571,2018-07-22,96232175,"Geoff","What a great place to stay in Providence!  Jillian is an incredible host with a newly renovated space. It’s the third floor of her home, but  you would think you had the whole house to yourself! 

The kitchen is stocked with fresh eggs, tea, spices, coffee and more! 

The beds are super comfortable with wonderful sheets and comforters!

Every last detail is perfectly thought out, and wait until you see the master cedar closet!

And walking distance to a great variety of fine dining and super affordable restaurants on Thayer St. Try Teng if you like Thai!

You’ll wish this was home!","Rhode Island"
"5598",19649186,250271760,2018-04-04,5659938,"Dmitriy","We stayed at Claire's home with my son and my mother during our East Coast trip for visiting the colleges around. We arrived at night and were glad to find some snacks we could eat before going to bed. The apartment appeared to be very cosy and comfortable, it had everything we needed.
Bristol is very nice, we enjoyed seeing sites around and walking in Blithewold Gardens and Arboretum even though, I guess, it wasn't the right season for it yet.
Location is pretty convenient. Our first day in Bristol was at Easter and we woke up pretty late, but still we could find a supermarket (Seabra Foods) that was just 8 min drive from the apartment and still open, so we could buy what we needed.
During our stay we visited colleges in Cambridge, Worcester and Providence which are pretty near and easily reachable, at least if you are using a car.","Rhode Island"
